site,source_entries,kind,opcode,target,target_name,classification,confidence
0x4329E,one_time_init@0x4327A,call,jsr 0x236.l,0x000236,get_coin_multiplier,documented_os_api,Verified
0x432AE,one_time_init@0x4327A,call,jsr 0x1a8.l,0x0001A8,read_game_config,documented_os_api,Verified
0x432BA,one_time_init@0x4327A,call,jsr 0x1a8.l,0x0001A8,read_game_config,documented_os_api,Verified
0x432CE,one_time_init@0x4327A,call,jsr 0x1c0.l,0x0001C0,write_eeprom_setting,documented_os_api,Verified
0x432FA,one_time_init@0x4327A,call,jsr 0x1c0.l,0x0001C0,write_eeprom_setting,documented_os_api,Verified
0x43300,one_time_init@0x4327A,call,jsr 0x42f86.l,0x042F86,eeprom_load_config,documented_game_entry,Verified
0x43306,one_time_init@0x4327A,call,jsr 0x49bd0.l,0x049BD0,highscore_table_init,documented_game_entry,Verified
0x4330C,one_time_init@0x4327A,call,jsr 0x14e.l,0x00014E,init_alpha_display,documented_os_api,Verified
0x43350,one_time_init@0x4327A,call,jsr 0x44414.l,0x044414,start_attract_screen,documented_game_entry,Verified
0x4342E,player_resetall@0x4341E,call,jsr 0x43360.l,0x043360,player_resetcounters,documented_game_entry,Verified
0x434D2,init_display@0x43486,call,jsr (a2),,,indirect_call,Strong inference
0x434EC,init_display@0x43486,call,jsr (a2),,,indirect_call,Strong inference
0x43532,init_display@0x43486,call,jsr (a2),,,indirect_call,Strong inference
0x4354C,init_display@0x43486,call,jsr 0x5fd80.l,0x05FD80,palette_fade_copy,documented_game_entry,Verified
0x43566,init_display@0x43486,call,jsr 0x5fd80.l,0x05FD80,palette_fade_copy,documented_game_entry,Verified
0x4357C,init_display@0x43486,call,jsr (a2),,,indirect_call,Strong inference
0x4359A,init_display@0x43486,call,jsr (a2),,,indirect_call,Strong inference
0x435CC,init_display@0x43486,call,jsr (a2),,,indirect_call,Strong inference
0x435DE,init_display@0x43486,call,jsr (a2),,,indirect_call,Strong inference
0x435F0,init_display@0x43486,call,jsr (a2),,,indirect_call,Strong inference
0x43602,init_display@0x43486,call,jsr (a2),,,indirect_call,Strong inference
0x43614,init_display@0x43486,call,jsr (a2),,,indirect_call,Strong inference
0x4368C,init_display@0x43486,call,jsr (a2),,,indirect_call,Strong inference
0x436B8,init_display@0x43486,call,jsr 0x5fd80.l,0x05FD80,palette_fade_copy,documented_game_entry,Verified
0x436D4,get_random_maze_flags@0x436CC,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x43716,maze_load_pickup_config@0x436FE,call,jsr 0x43826.l,0x043826,slapstic_cmd_bitwise,documented_game_entry,Verified
0x43768,maze_load_pickup_config@0x436FE,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x4379E,maze_load_pickup_config@0x436FE,call,jsr 0x436cc.l,0x0436CC,get_random_maze_flags,documented_game_entry,Verified
0x437BA,maze_load_pickup_config@0x436FE,call,jsr 0x436cc.l,0x0436CC,get_random_maze_flags,documented_game_entry,Verified
0x438F2,maze_new_level_setup@0x438AE,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x43904,maze_new_level_setup@0x438AE,call,jsr 0x43826.l,0x043826,slapstic_cmd_bitwise,documented_game_entry,Verified
0x43910,maze_new_level_setup@0x438AE,call,jsr 0x44ac2.l,0x044AC2,maze_setupnew,documented_game_entry,Verified
0x43964,maze_new_level_setup@0x438AE,call,jsr 0x43d8c.l,0x043D8C,maze_scan_objects,documented_game_entry,Verified
0x43974,maze_new_level_setup@0x438AE,call,jsr 0x46c5e.l,0x046C5E,scroll_to_slot,documented_game_entry,Verified
0x439BE,maze_new_level_setup@0x438AE,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x43A18,maze_new_level_setup@0x438AE,call,jsr (a0),,A0=0,null_assertion,Verified
0x43B08,maze_new_level_setup@0x438AE,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x43B76,maze_new_level_setup@0x438AE,call,jsr 0x43d8c.l,0x043D8C,maze_scan_objects,documented_game_entry,Verified
0x43BB6,maze_new_level_setup@0x438AE,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x43BC4,maze_new_level_setup@0x438AE,call,jsr 0x5e7a6.l,0x05E7A6,maze_place_object_types,documented_game_entry,Verified
0x43BE2,maze_new_level_setup@0x438AE,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x43BF4,maze_new_level_setup@0x438AE,call,jsr 0x5e7a6.l,0x05E7A6,maze_place_object_types,documented_game_entry,Verified
0x43C14,maze_new_level_setup@0x438AE,call,jsr 0x5e7a6.l,0x05E7A6,maze_place_object_types,documented_game_entry,Verified
0x43CDA,maze_new_level_setup@0x438AE,call,jsr 0x5dc58.l,0x05DC58,mob_create,documented_game_entry,Verified
0x43D08,maze_new_level_setup@0x438AE,call,jsr 0x5f31e.l,0x05F31E,pf_replace,documented_game_entry,Verified
0x43E2E,maze_scan_objects@0x43D8C,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x43E7E,maze_scan_objects@0x43D8C,call,jsr 0x5f31e.l,0x05F31E,pf_replace,documented_game_entry,Verified
0x43EBC,maze_scan_objects@0x43D8C,call,jsr 0x5f31e.l,0x05F31E,pf_replace,documented_game_entry,Verified
0x43F06,maze_scan_objects@0x43D8C,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x43F52,maze_scan_objects@0x43D8C,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x43FA4,maze_addrandompickups@0x43F68,call,jsr (a3),,,indirect_call,Strong inference
0x44028,maze_addrandompickups@0x43F68,call,jsr (a2),,,indirect_call,Strong inference
0x44046,maze_addrandompickups@0x43F68,call,jsr (a2),,,indirect_call,Strong inference
0x4406C,maze_addrandompickups@0x43F68,call,jsr (a2),,,indirect_call,Strong inference
0x4408A,maze_addrandompickups@0x43F68,call,jsr (a2),,,indirect_call,Strong inference
0x440B0,maze_addrandompickups@0x43F68,call,jsr (a2),,,indirect_call,Strong inference
0x440D6,maze_addrandompickups@0x43F68,call,jsr (a2),,,indirect_call,Strong inference
0x4412C,maze_addrandompickups@0x43F68,call,jsr (a2),,,indirect_call,Strong inference
0x4414C,maze_addrandompickups@0x43F68,call,jsr 0x43d8c.l,0x043D8C,maze_scan_objects,documented_game_entry,Verified
0x4415E,maze_addrandompickups@0x43F68,call,jsr (a3),,,indirect_call,Strong inference
0x4417A,maze_addrandompickups@0x43F68,call,jsr (a3),,,indirect_call,Strong inference
0x441A4,maze_addrandompickups@0x43F68,call,jsr (a3),,,indirect_call,Strong inference
0x441B6,maze_addrandompickups@0x43F68,call,jsr (a2),,,indirect_call,Strong inference
0x441C4,maze_addrandompickups@0x43F68,call,jsr (a2),,,indirect_call,Strong inference
0x441D2,maze_addrandompickups@0x43F68,call,jsr (a3),,,indirect_call,Strong inference
0x441E8,maze_addrandompickups@0x43F68,call,jsr (a3),,,indirect_call,Strong inference
0x4421A,start_attract_to_game@0x44204,call,jsr 0x40cc4.l,0x040CC4,maze_select_alt_bank,documented_game_entry,Verified
0x44232,start_attract_to_game@0x44204,call,jsr 0x4ccbc.l,0x04CCBC,main_msgbox_countdown,documented_game_entry,Verified
0x44254,start_attract_to_game@0x44204,call,jsr 0x4341e.l,0x04341E,player_resetall,documented_game_entry,Verified
0x44260,start_attract_to_game@0x44204,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x44294,start_attract_to_game@0x44204,call,jsr 0x14e.l,0x00014E,init_alpha_display,documented_os_api,Verified
0x442A0,start_attract_to_game@0x44204,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x442A6,start_attract_to_game@0x44204,call,jsr 0x4529a.l,0x04529A,maze_hide,documented_game_entry,Verified
0x442AC,start_attract_to_game@0x44204,call,jsr 0x44db4.l,0x044DB4,show_level_start_screen,documented_game_entry,Verified
0x442B2,start_attract_to_game@0x44204,call,jsr 0x438ae.l,0x0438AE,maze_new_level_setup,documented_game_entry,Verified
0x442F0,start_attract_to_game@0x44204,call,jsr 0x25a.l,0x00025A,draw_string,documented_os_api,Verified
0x44346,start_attract_to_game@0x44204,call,jsr 0x200.l,0x000200,display_large_text,documented_os_api,Verified
0x44360,start_attract_to_game@0x44204,call,jsr 0x43486.l,0x043486,init_display,documented_game_entry,Verified
0x44402,load_attract_display_tilemap@0x4438E,call,jsr 0x43486.l,0x043486,init_display,documented_game_entry,Verified
0x44432,start_attract_screen@0x44414,call,jsr 0x14e.l,0x00014E,init_alpha_display,documented_os_api,Verified
0x44448,start_attract_screen@0x44414,call,jsr 0x4ccbc.l,0x04CCBC,main_msgbox_countdown,documented_game_entry,Verified
0x44454,start_attract_screen@0x44414,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x44468,start_attract_screen@0x44414,call,jsr 0x5fcce.l,0x05FCCE,pf_palette_clear,documented_game_entry,Verified
0x4446E,start_attract_screen@0x44414,call,jsr 0x4341e.l,0x04341E,player_resetall,documented_game_entry,Verified
0x44474,start_attract_screen@0x44414,call,jsr 0x5fd14.l,0x05FD14,display_state_clear,documented_game_entry,Verified
0x44480,start_attract_screen@0x44414,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x444A6,start_attract_screen@0x44414,call,jsr 0x1ba.l,0x0001BA,update_active_player_time_stats,documented_os_api,Verified
0x444AC,start_attract_screen@0x44414,call,jsr 0x236.l,0x000236,get_coin_multiplier,documented_os_api,Verified
0x444BC,start_attract_screen@0x44414,call,jsr 0x1a8.l,0x0001A8,read_game_config,documented_os_api,Verified
0x444CC,start_attract_screen@0x44414,call,jsr 0x4438e.l,0x04438E,load_attract_display_tilemap,documented_game_entry,Verified
0x444D2,start_attract_screen@0x44414,call,jsr 0x4da3e.l,0x04DA3E,title_logo_init,documented_game_entry,Verified
0x444F2,start_attract_screen@0x44414,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x4450C,start_attract_screen@0x44414,call,jsr 0x4a124.l,0x04A124,attract_highscores,documented_game_entry,Verified
0x4451E,start_attract_screen@0x44414,call,jsr 0x449d4.l,0x0449D4,attract_demo_init,documented_game_entry,Verified
0x44536,start_attract_screen@0x44414,call,jsr 0x4529a.l,0x04529A,maze_hide,documented_game_entry,Verified
0x44542,start_attract_screen@0x44414,call,jsr 0x452d0.l,0x0452D0,setup_infopanel,documented_game_entry,Verified
0x44552,start_attract_screen@0x44414,call,jsr 0x4cd1c.l,0x04CD1C,load_legend_page,documented_game_entry,Verified
0x447B8,main_attract@0x44562,call,jsr 0x4529a.l,0x04529A,maze_hide,documented_game_entry,Verified
0x447C4,main_attract@0x44562,call,jsr 0x452d0.l,0x0452D0,setup_infopanel,documented_game_entry,Verified
0x447D0,main_attract@0x44562,call,jsr 0x44414.l,0x044414,start_attract_screen,documented_game_entry,Verified
0x44834,main_attract@0x44562,call,jsr 0x44414.l,0x044414,start_attract_screen,documented_game_entry,Verified
0x44846,main_attract@0x44562,call,jsr 0x4341e.l,0x04341E,player_resetall,documented_game_entry,Verified
0x44856,main_attract@0x44562,call,jsr 0x4cd1c.l,0x04CD1C,load_legend_page,documented_game_entry,Verified
0x4488C,main_attract@0x44562,call,jsr 0x4341e.l,0x04341E,player_resetall,documented_game_entry,Verified
0x4489C,main_attract@0x44562,call,jsr 0x4cd1c.l,0x04CD1C,load_legend_page,documented_game_entry,Verified
0x448CE,main_attract@0x44562,call,jsr 0x44204.l,0x044204,start_attract_to_game,documented_game_entry,Verified
0x448E6,main_attract@0x44562,call,jsr 0x4529a.l,0x04529A,maze_hide,documented_game_entry,Verified
0x448F2,main_attract@0x44562,call,jsr 0x452d0.l,0x0452D0,setup_infopanel,documented_game_entry,Verified
0x44914,main_attract@0x44562,call,jsr 0x44414.l,0x044414,start_attract_screen,documented_game_entry,Verified
0x449B6,main_attract@0x44562,call,jsr 0x260.l,0x000260,display_decimal_value,documented_os_api,Verified
0x449BC,main_attract@0x44562,call,jsr 0x449cc.l,0x0449CC,attract_noop_hook,documented_game_entry,Verified
0x449D8,attract_demo_init@0x449D4,call,jsr 0x4529a.l,0x04529A,maze_hide,documented_game_entry,Verified
0x449E4,attract_demo_init@0x449D4,call,jsr 0x452d0.l,0x0452D0,setup_infopanel,documented_game_entry,Verified
0x44A00,attract_demo_init@0x449D4,call,jsr 0x40d24.l,0x040D24,maze_select_bank,documented_game_entry,Verified
0x44A06,attract_demo_init@0x449D4,call,jsr 0x438ae.l,0x0438AE,maze_new_level_setup,documented_game_entry,Verified
0x44A20,attract_demo_init@0x449D4,call,jsr 0x43486.l,0x043486,init_display,documented_game_entry,Verified
0x44A32,attract_demo_init@0x449D4,call,jsr 0x48bb6.l,0x048BB6,player_join,documented_game_entry,Verified
0x44A86,game_playfield_init@0x44A82,call,jsr 0x4438e.l,0x04438E,load_attract_display_tilemap,documented_game_entry,Verified
0x44AEA,maze_setupnew@0x44AC2,call,jsr 0x5fd58.l,0x05FD58,memclear,documented_game_entry,Verified
0x44AFA,maze_setupnew@0x44AC2,call,jsr 0x5fd58.l,0x05FD58,memclear,documented_game_entry,Verified
0x44B0A,maze_setupnew@0x44AC2,call,jsr 0x5fd58.l,0x05FD58,memclear,documented_game_entry,Verified
0x44B46,maze_setupnew@0x44AC2,call,jsr 0x436fe.l,0x0436FE,maze_load_pickup_config,documented_game_entry,Verified
0x44B94,maze_setupnew@0x44AC2,call,jsr 0x4c1bc.l,0x04C1BC,maze_decode,documented_game_entry,Verified
0x44C18,maze_setupnew@0x44AC2,call,jsr 0x45e40.l,0x045E40,maze_place_object,documented_game_entry,Verified
0x44C1E,maze_setupnew@0x44AC2,call,jsr 0x53398.l,0x053398,forcefield_segments_setup,documented_game_entry,Verified
0x44C40,maze_setupnew@0x44AC2,call,jsr 0x52f26.l,0x052F26,maze_forcefield_setup,documented_game_entry,Verified
0x44C46,maze_setupnew@0x44AC2,call,jsr 0x5ea00.l,0x05EA00,maze_floor_decor,documented_game_entry,Verified
0x44C4C,maze_setupnew@0x44AC2,call,jsr 0x5f2c0.l,0x05F2C0,maze_init_walls,documented_game_entry,Verified
0x44C68,maze_setupnew@0x44AC2,call,jsr 0x5e868.l,0x05E868,maze_special_floor,documented_game_entry,Verified
0x44C6E,maze_setupnew@0x44AC2,call,jsr 0x5f7c0.l,0x05F7C0,maze_doors_setup,documented_game_entry,Verified
0x44D0C,show_continue_prompt@0x44C7E,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x44D26,show_continue_prompt@0x44C7E,call,jsr (a2),,,indirect_call,Strong inference
0x44D3C,show_continue_prompt@0x44C7E,call,jsr (a2),,,indirect_call,Strong inference
0x44D52,show_continue_prompt@0x44C7E,call,jsr (a2),,,indirect_call,Strong inference
0x44D68,show_continue_prompt@0x44C7E,call,jsr (a2),,,indirect_call,Strong inference
0x44D7E,show_continue_prompt@0x44C7E,call,jsr (a2),,,indirect_call,Strong inference
0x44D94,show_continue_prompt@0x44C7E,call,jsr (a2),,,indirect_call,Strong inference
0x44D9C,show_continue_prompt@0x44C7E,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x44E10,show_level_start_screen@0x44DB4,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x44E3E,show_level_start_screen@0x44DB4,call,jsr 0x40d4e.l,0x040D4E,maze_select_bank_special,documented_game_entry,Verified
0x44E74,show_level_start_screen@0x44DB4,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x44EA2,show_level_start_screen@0x44DB4,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x44EC4,show_level_start_screen@0x44DB4,call,jsr 0x40cc4.l,0x040CC4,maze_select_alt_bank,documented_game_entry,Verified
0x44F1A,show_level_start_screen@0x44DB4,call,jsr 0x4d900.l,0x04D900,player_activecount,documented_game_entry,Verified
0x44F3E,show_level_start_screen@0x44DB4,call,jsr 0x452d0.l,0x0452D0,setup_infopanel,documented_game_entry,Verified
0x44F6E,show_level_start_screen@0x44DB4,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x44F92,show_level_start_screen@0x44DB4,call,jsr 0x26c.l,0x00026C,display_large_text_at,documented_os_api,Verified
0x44FC8,show_level_start_screen@0x44DB4,call,jsr 0x26c.l,0x00026C,display_large_text_at,documented_os_api,Verified
0x44FF6,show_level_start_screen@0x44DB4,call,jsr 0x26c.l,0x00026C,display_large_text_at,documented_os_api,Verified
0x45010,show_level_start_screen@0x44DB4,call,jsr (a3),,,indirect_call,Strong inference
0x45026,show_level_start_screen@0x44DB4,call,jsr (a3),,,indirect_call,Strong inference
0x4503C,show_level_start_screen@0x44DB4,call,jsr (a3),,,indirect_call,Strong inference
0x45068,show_level_start_screen@0x44DB4,call,jsr 0x260.l,0x000260,display_decimal_value,documented_os_api,Verified
0x450A2,show_level_start_screen@0x44DB4,call,jsr 0x142.l,0x000142,display_text,documented_os_api,Verified
0x450BC,show_level_start_screen@0x44DB4,call,jsr 0x142.l,0x000142,display_text,documented_os_api,Verified
0x450EE,show_level_start_screen@0x44DB4,call,jsr 0x272.l,0x000272,display_large_decimal_value,documented_os_api,Verified
0x45116,show_level_start_screen@0x44DB4,call,jsr 0x26c.l,0x00026C,display_large_text_at,documented_os_api,Verified
0x45130,show_level_start_screen@0x44DB4,call,jsr (a3),,,indirect_call,Strong inference
0x4515C,show_level_start_screen@0x44DB4,call,jsr 0x260.l,0x000260,display_decimal_value,documented_os_api,Verified
0x45176,show_level_start_screen@0x44DB4,call,jsr (a3),,,indirect_call,Strong inference
0x4518C,show_level_start_screen@0x44DB4,call,jsr (a3),,,indirect_call,Strong inference
0x451A2,show_level_start_screen@0x44DB4,call,jsr (a3),,,indirect_call,Strong inference
0x451CE,show_level_start_screen@0x44DB4,call,jsr 0x272.l,0x000272,display_large_decimal_value,documented_os_api,Verified
0x451E6,show_level_start_screen@0x44DB4,call,jsr 0x200.l,0x000200,display_large_text,documented_os_api,Verified
0x4520C,show_level_start_screen@0x44DB4,call,jsr 0x272.l,0x000272,display_large_decimal_value,documented_os_api,Verified
0x4521C,show_level_start_screen@0x44DB4,call,jsr 0x436fe.l,0x0436FE,maze_load_pickup_config,documented_game_entry,Verified
0x45222,show_level_start_screen@0x44DB4,call,jsr 0x4be24.l,0x04BE24,level_splash,documented_game_entry,Verified
0x4532A,setup_infopanel@0x452D0,call,jsr (a3),,,indirect_call,Strong inference
0x45340,setup_infopanel@0x452D0,call,jsr (a2),,,indirect_call,Strong inference
0x45362,setup_infopanel@0x452D0,call,jsr 0x260.l,0x000260,display_decimal_value,documented_os_api,Verified
0x4537A,setup_infopanel@0x452D0,call,jsr (a3),,,indirect_call,Strong inference
0x453A6,setup_infopanel@0x452D0,call,jsr (a3),,,indirect_call,Strong inference
0x453CC,setup_infopanel@0x452D0,call,jsr (a3),,,indirect_call,Strong inference
0x4540E,setup_infopanel@0x452D0,call,jsr 0x260.l,0x000260,display_decimal_value,documented_os_api,Verified
0x45446,setup_infopanel@0x452D0,call,jsr (a3),,,indirect_call,Strong inference
0x45464,setup_infopanel@0x452D0,call,jsr 0x260.l,0x000260,display_decimal_value,documented_os_api,Verified
0x454E4,setup_infopanel@0x452D0,call,jsr (a2),,,indirect_call,Strong inference
0x45500,setup_infopanel@0x452D0,call,jsr (a2),,,indirect_call,Strong inference
0x4550A,setup_infopanel@0x452D0,call,jsr 0x45940.l,0x045940,draw_player_score,documented_game_entry,Verified
0x45516,setup_infopanel@0x452D0,call,jsr 0x459a2.l,0x0459A2,draw_player_health,documented_game_entry,Verified
0x45522,setup_infopanel@0x452D0,call,jsr 0x45aca.l,0x045ACA,player_inv_update,documented_game_entry,Verified
0x45542,setup_infopanel@0x452D0,call,jsr 0x4a2ca.l,0x04A2CA,draw_player_initials_entry,documented_game_entry,Verified
0x455A8,setup_infopanel@0x452D0,call,jsr (a2),,,indirect_call,Strong inference
0x455CA,setup_infopanel@0x452D0,call,jsr 0x260.l,0x000260,display_decimal_value,documented_os_api,Verified
0x45678,setup_infopanel@0x452D0,call,jsr (a2),,,indirect_call,Strong inference
0x4570C,setup_infopanel@0x452D0,call,jsr (a2),,,indirect_call,Strong inference
0x4572E,setup_infopanel@0x452D0,call,jsr 0x260.l,0x000260,display_decimal_value,documented_os_api,Verified
0x457A8,setup_infopanel@0x452D0,call,jsr (a2),,,indirect_call,Strong inference
0x4582A,main_score_display@0x457C0,call,jsr 0x45940.l,0x045940,draw_player_score,documented_game_entry,Verified
0x4585C,main_score_display@0x457C0,call,jsr 0x459a2.l,0x0459A2,draw_player_health,documented_game_entry,Verified
0x458E0,player_it_label_set@0x45866,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x458FE,player_it_label_set@0x45866,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x45986,draw_player_score@0x45940,call,jsr 0x260.l,0x000260,display_decimal_value,documented_os_api,Verified
0x45AAE,draw_player_health@0x459A2,call,jsr 0x260.l,0x000260,display_decimal_value,documented_os_api,Verified
0x45C42,dispatch:door_open_direction_jumptbl[0]@0x45C4E;dispatch:door_open_direction_jumptbl[1]@0x45CBC;dispatch:door_open_direction_jumptbl[2]@0x45D3E;dispatch:door_open_direction_jumptbl[3]@0x45DAC;main_open_doors@0x45C00,jump,"jmp 0x45c46(pc, d0.w)",,door_open_direction_jumptbl@0x45C46,documented_computed_dispatch,Verified
0x45C84,dispatch:door_open_direction_jumptbl[0]@0x45C4E,call,jsr (a3),,,indirect_call,Strong inference
0x45C9A,dispatch:door_open_direction_jumptbl[0]@0x45C4E,call,jsr (a3),,,indirect_call,Strong inference
0x45D08,dispatch:door_open_direction_jumptbl[1]@0x45CBC,call,jsr (a3),,,indirect_call,Strong inference
0x45D1E,dispatch:door_open_direction_jumptbl[1]@0x45CBC,call,jsr (a3),,,indirect_call,Strong inference
0x45D74,dispatch:door_open_direction_jumptbl[2]@0x45D3E,call,jsr (a3),,,indirect_call,Strong inference
0x45D8A,dispatch:door_open_direction_jumptbl[2]@0x45D3E,call,jsr (a3),,,indirect_call,Strong inference
0x45DF8,dispatch:door_open_direction_jumptbl[3]@0x45DAC,call,jsr (a3),,,indirect_call,Strong inference
0x45E0E,dispatch:door_open_direction_jumptbl[3]@0x45DAC,call,jsr (a3),,,indirect_call,Strong inference
0x46154,maze_place_object@0x45E40,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x46218,maze_place_object@0x45E40,call,jsr 0x462ae.l,0x0462AE,dragon_reserve_footprint_cell,documented_game_entry,Verified
0x46238,maze_place_object@0x45E40,call,jsr 0x462ae.l,0x0462AE,dragon_reserve_footprint_cell,documented_game_entry,Verified
0x46248,maze_place_object@0x45E40,call,jsr 0x462ae.l,0x0462AE,dragon_reserve_footprint_cell,documented_game_entry,Verified
0x46256,maze_place_object@0x45E40,call,jsr 0x5496e.l,0x05496E,dragon_setup_segments,documented_game_entry,Verified
0x46286,maze_place_object@0x45E40,call,jsr 0x5dc58.l,0x05DC58,mob_create,documented_game_entry,Verified
0x46414,maze_tile_write_at@0x4631C,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x464E6,maze_tile_write_at@0x4631C,call,jsr 0x5ddda.l,0x05DDDA,moblist_remove_and_clear,documented_game_entry,Verified
0x4655C,maze_tile_write_at@0x4631C,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x4661E,maze_tile_write_at@0x4631C,call,jsr 0x5dc58.l,0x05DC58,mob_create,documented_game_entry,Verified
0x46676,main_handle_death@0x4664C,call,jsr (a2),,,indirect_call,Strong inference
0x4669A,main_handle_death@0x4664C,call,jsr (a2),,,indirect_call,Strong inference
0x466BA,main_handle_death@0x4664C,call,jsr (a2),,,indirect_call,Strong inference
0x466DE,main_handle_death@0x4664C,call,jsr (a2),,,indirect_call,Strong inference
0x46788,main_health_countdown@0x466F6,call,jsr 0x4c440.l,0x04C440,dialog_first_encounter,documented_game_entry,Verified
0x46794,main_health_countdown@0x466F6,call,jsr 0x487ca.l,0x0487CA,player_lowhealth,documented_game_entry,Verified
0x46854,main_health_countdown@0x466F6,call,jsr 0x5dc58.l,0x05DC58,mob_create,documented_game_entry,Verified
0x46906,main_health_countdown@0x466F6,call,jsr 0x5dc58.l,0x05DC58,mob_create,documented_game_entry,Verified
0x4691C,main_health_countdown@0x466F6,call,jsr 0x47c0e.l,0x047C0E,tport_cycle_start,documented_game_entry,Verified
0x4693E,main_health_countdown@0x466F6,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x46978,main_health_countdown@0x466F6,call,jsr 0x5e064.l,0x05E064,mob_depth_remove,documented_game_entry,Verified
0x4699A,main_health_countdown@0x466F6,call,jsr 0x43360.l,0x043360,player_resetcounters,documented_game_entry,Verified
0x469D2,main_health_countdown@0x466F6,call,jsr 0x4590e.l,0x04590E,player_it_label_clear,documented_game_entry,Verified
0x46A42,main_health_countdown@0x466F6,call,jsr 0x40628.l,0x040628,calc_score_per_coin,documented_game_entry,Verified
0x46A8A,main_health_countdown@0x466F6,call,jsr 0x1c0.l,0x0001C0,write_eeprom_setting,documented_os_api,Verified
0x46AB8,main_health_countdown@0x466F6,call,jsr 0x19c.l,0x00019C,record_player_session_histogram,documented_os_api,Verified
0x46AC4,main_health_countdown@0x466F6,call,jsr 0x49d0e.l,0x049D0E,highscore_check,documented_game_entry,Verified
0x46AD0,main_health_countdown@0x466F6,call,jsr 0x452d0.l,0x0452D0,setup_infopanel,documented_game_entry,Verified
0x46AF6,main_health_countdown@0x466F6,call,jsr 0x5fc4e.l,0x05FC4E,getrandom,documented_game_entry,Verified
0x46B16,main_health_countdown@0x466F6,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x46B2A,main_health_countdown@0x466F6,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x46B48,main_health_countdown@0x466F6,call,jsr 0x4ccbc.l,0x04CCBC,main_msgbox_countdown,documented_game_entry,Verified
0x46B6A,main_health_countdown@0x466F6,call,jsr 0x44c7e.l,0x044C7E,show_continue_prompt,documented_game_entry,Verified
0x46B78,main_health_countdown@0x466F6,call,jsr 0x4e122.l,0x04E122,thief_exit,documented_game_entry,Verified
0x46BF2,main_health_countdown@0x466F6,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x46C9A,scroll_to_slot@0x46C5E,call,jsr 0x46f56.l,0x046F56,set_scroll_pos,documented_game_entry,Verified
0x46F44,main_scroll_playfield@0x46CAA,call,jsr 0x46f56.l,0x046F56,set_scroll_pos,documented_game_entry,Verified
0x47062,main_handle_potions@0x46FEA,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x470AE,main_handle_potions@0x46FEA,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
0x470BA,main_handle_potions@0x46FEA,call,jsr 0x45aca.l,0x045ACA,player_inv_update,documented_game_entry,Verified
0x470CC,main_handle_potions@0x46FEA,call,jsr 0x4c440.l,0x04C440,dialog_first_encounter,documented_game_entry,Verified
0x470D2,main_handle_potions@0x46FEA,call,jsr 0x54af8.l,0x054AF8,dragon_any_segment_near_screen,documented_game_entry,Verified
0x47104,main_handle_potions@0x46FEA,call,jsr 0x4ad76.l,0x04AD76,sound_play,documented_game_entry,Verified
